iter	Logloss
2928	0.3441302126
2929	0.3440891754
2930	0.3440368708
2931	0.343970997
2932	0.343921084
2933	0.3438677458
2934	0.3438489067
2935	0.3438254613
2936	0.3437993726
2937	0.3437725847
2938	0.3437092504
2939	0.3436829642
2940	0.3436417477
2941	0.3435896104
2942	0.3435475401
2943	0.3434974904
2944	0.3434753219
2945	0.3434206619
2946	0.3433945196
2947	0.3433228505
2948	0.343281688
2949	0.3432518822
2950	0.3432308164
2951	0.3431256932
2952	0.3430911078
2953	0.3430236732
2954	0.3430014997
2955	0.3429789743
2956	0.3429453458
2957	0.342901603
2958	0.3428808884
2959	0.3428208188
2960	0.3427982917
2961	0.3427616633
2962	0.342708819
2963	0.3426532829
2964	0.3425887309
2965	0.3425331181
2966	0.3424919178
2967	0.3424253695
2968	0.3423918462
2969	0.3423743649
2970	0.3423394037
2971	0.3423070681
2972	0.342234528
2973	0.3421604633
2974	0.342131456
2975	0.3420526731
2976	0.3420471042
2977	0.3420426916
2978	0.3420097753
2979	0.3419674685
2980	0.3419320122
2981	0.3418855587
2982	0.3418381985
2983	0.341785758
2984	0.3417440023
2985	0.3417218866
2986	0.3416902126
2987	0.34167389
2988	0.3416221869
2989	0.3415576187
2990	0.3415047098
2991	0.3414755749
2992	0.341416433
2993	0.3413982911
2994	0.3413852445
2995	0.3413607261
2996	0.3412579373
2997	0.3412320254
2998	0.3411992672
2999	0.3411719459
