iter	Passed	Remaining
694	16935	56168
695	16966	56164
696	16994	56152
697	17031	56168
698	17060	56160
699	17087	56144
700	17105	56100
701	17130	56078
702	17160	56069
703	17189	56059
704	17215	56043
705	17251	56055
706	17274	56024
707	17296	55994
708	17318	55960
709	17337	55917
710	17358	55882
711	17376	55838
712	17396	55800
713	17413	55751
714	17438	55728
715	17458	55690
716	17484	55673
717	17510	55653
718	17534	55626
719	17561	55612
720	17587	55592
721	17608	55557
722	17632	55532
723	17662	55523
724	17682	55486
725	17707	55464
726	17733	55443
727	17759	55424
728	17778	55384
729	17799	55349
730	17816	55302
731	17838	55268
732	17861	55242
733	17883	55210
734	17905	55176
735	17929	55151
736	17950	55118
737	17976	55099
738	18028	55158
739	18075	55203
740	18130	55273
741	18175	55311
742	18201	55291
743	18231	55282
744	18260	55272
745	18290	55263
746	18332	55292
747	18366	55296
748	18411	55332
749	18453	55361
750	18486	55359
751	18530	55394
752	18565	55401
753	18594	55389
754	18636	55416
755	18672	55425
756	18717	55460
757	18753	55470
758	18774	55432
759	18801	55413
760	18822	55379
761	18844	55345
762	18864	55308
763	18888	55279
764	18913	55255
765	18935	55223
766	18961	55203
767	18985	55177
768	19003	55132
769	19026	55103
770	19051	55078
771	19071	55041
772	19093	55008
773	19118	54984
774	19141	54955
775	19163	54923
776	19186	54893
777	19210	54866
778	19233	54837
779	19255	54804
780	19280	54780
781	19301	54745
782	19321	54706
783	19344	54677
784	19363	54637
785	19382	54596
786	19405	54567
787	19424	54527
788	19449	54502
789	19474	54479
790	19507	54477
791	19527	54439
792	19551	54413
793	19571	54376
794	19592	54342
795	19614	54310
796	19632	54267
797	19650	54222
798	19668	54181
799	19694	54159
800	19714	54121
801	19732	54080
802	19757	54057
803	19784	54038
804	19807	54008
805	19846	54022
806	19901	54080
807	19935	54083
808	19973	54092
809	20020	54128
810	20079	54196
811	20111	54191
812	20143	54185
813	20176	54184
814	20212	54190
815	20236	54161
816	20276	54177
817	20328	54225
818	20367	54238
819	20414	54274
820	20471	54332
821	20523	54379
822	20578	54433
823	20607	54420
824	20631	54393
825	20656	54367
826	20679	54335
827	20704	54312
828	20731	54292
829	20750	54250
830	20771	54214
831	20788	54169
832	20808	54132
833	20829	54095
834	20851	54064
835	20869	54022
836	20891	53987
837	20910	53947
838	20927	53902
839	20950	53873
840	20967	53827
841	20984	53783
842	21003	53741
843	21021	53698
844	21037	53651
845	21060	53621
846	21079	53581
847	21101	53550
848	21123	53517
849	21144	53482
850	21167	53452
851	21185	53410
852	21203	53368
853	21223	53332
854	21244	53298
855	21261	53253
856	21278	53207
857	21298	53171
858	21316	53130
859	21335	53089
860	21356	53055
861	21377	53022
862	21403	53000
863	21429	52977
864	21450	52944
865	21469	52905
866	21487	52864
867	21510	52834
868	21527	52789
869	21550	52760
870	21570	52724
871	21598	52709
872	21621	52680
873	21642	52646
874	21665	52615
875	21685	52578
876	21708	52551
877	21730	52519
878	21750	52483
879	21767	52440
880	21785	52398
881	21807	52366
882	21829	52337
883	21847	52295
884	21865	52254
885	21885	52219
886	21905	52182
887	21928	52154
888	21949	52121
889	21975	52099
890	21997	52068
891	22020	52039
892	22042	52009
893	22064	51976
894	22088	51950
895	22111	51923
896	22132	51888
897	22149	51847
898	22168	51808
899	22188	51772
900	22209	51739
901	22229	51704
902	22252	51675
903	22269	51634
904	22287	51593
905	22304	51552
906	22327	51522
907	22347	51487
908	22368	51455
909	22395	51435
910	22415	51401
911	22438	51371
912	22461	51343
913	22482	51312
914	22504	51279
915	22524	51245
916	22540	51201
917	22564	51175
918	22594	51162
919	22618	51138
920	22637	51100
921	22658	51067
922	22681	51038
923	22699	51000
924	22728	50985
925	22746	50946
926	22769	50918
927	22793	50891
928	22817	50866
929	22839	50835
930	22859	50801
931	22877	50763
932	22896	50724
933	22914	50687
934	22932	50647
935	22954	50616
936	22977	50588
937	23000	50562
938	23022	50531
939	23042	50498
940	23065	50469
941	23082	50429
942	23110	50411
943	23130	50378
944	23153	50350
945	23171	50311
946	23192	50279
947	23213	50246
948	23235	50217
949	23255	50183
950	23279	50158
951	23303	50131
952	23324	50099
953	23346	50071
954	23368	50039
955	23389	50009
956	23411	49979
957	23430	49942
958	23448	49903
959	23476	49888
960	23501	49863
961	23524	49836
962	23548	49811
963	23577	49795
964	23599	49767
965	23626	49748
966	23652	49726
967	23676	49702
968	23699	49673
969	23723	49647
970	23744	49616
971	23767	49589
972	23791	49563
973	23814	49535
974	23831	49496
975	23852	49465
976	23872	49430
977	23895	49404
978	23917	49373
979	23935	49337
980	23955	49302
981	23976	49271
982	23993	49232
983	24017	49205
984	24044	49187
985	24065	49157
986	24086	49125
987	24109	49098
988	24135	49076
989	24159	49051
990	24185	49030
991	24216	49017
992	24246	49006
993	24277	48994
994	24298	48963
995	24324	48942
996	24344	48909
997	24368	48883
998	24393	48860
999	24420	48841
1000	24445	48816
1001	24466	48786
1002	24491	48763
1003	24522	48751
1004	24551	48737
1005	24587	48734
1006	24623	48733
1007	24653	48720
1008	24696	48733
1009	24724	48714
1010	24750	48692
1011	24772	48663
1012	24804	48654
1013	24844	48659
1014	24874	48646
1015	24897	48619
1016	24921	48593
1017	24947	48570
1018	24971	48546
1019	24997	48524
1020	25018	48493
1021	25040	48463
1022	25064	48437
1023	25087	48410
1024	25109	48380
1025	25130	48350
1026	25151	48319
1027	25177	48298
1028	25199	48268
1029	25220	48237
1030	25242	48208
1031	25268	48185
1032	25289	48156
1033	25321	48144
1034	25341	48113
1035	25374	48103
1036	25403	48087
1037	25424	48056
1038	25455	48045
1039	25486	48031
1040	25528	48040
1041	25567	48044
1042	25608	48050
1043	25643	48044
1044	25676	48035
1045	25706	48022
1046	25731	47998
1047	25767	47994
1048	25805	47995
1049	25849	48005
1050	25884	48001
1051	25929	48013
1052	25951	47985
1053	25973	47954
1054	25993	47922
1055	26021	47903
1056	26063	47910
1057	26096	47901
1058	26131	47895
1059	26157	47872
1060	26185	47854
1061	26209	47829
1062	26232	47800
1063	26257	47777
1064	26290	47767
1065	26330	47770
1066	26359	47753
1067	26391	47742
1068	26431	47744
1069	26473	47752
1070	26499	47728
1071	26527	47710
1072	26555	47690
1073	26590	47685
1074	26622	47672
1075	26653	47659
1076	26676	47631
1077	26700	47605
1078	26728	47585
1079	26749	47554
1080	26772	47527
1081	26796	47501
1082	26824	47481
1083	26846	47451
1084	26868	47421
1085	26891	47394
1086	26914	47366
1087	26945	47353
1088	26978	47343
1089	27008	47326
1090	27042	47317
1091	27073	47304
1092	27107	47295
1093	27141	47286
1094	27174	47275
1095	27205	47261
1096	27236	47247
1097	27266	47232
1098	27305	47231
1099	27335	47215
1100	27372	47211
1101	27403	47196
1102	27423	47163
1103	27457	47155
1104	27501	47163
1105	27534	47152
1106	27570	47147
1107	27614	47154
1108	27647	47143
1109	27677	47126
1110	27704	47105
1111	27743	47103
1112	27768	47079
1113	27794	47055
1114	27818	47028
1115	27842	47003
1116	27861	46967
1117	27882	46936
1118	27906	46909
1119	27925	46874
1120	27949	46848
1121	27968	46813
1122	27991	46785
1123	28011	46752
1124	28040	46734
1125	28072	46720
1126	28101	46703
1127	28128	46680
1128	28152	46655
1129	28172	46622
1130	28193	46590
1131	28216	46562
1132	28235	46527
1133	28253	46491
1134	28280	46470
1135	28304	46443
1136	28327	46414
1137	28350	46387
1138	28374	46360
1139	28396	46331
1140	28421	46306
1141	28445	46279
1142	28476	46264
1143	28511	46256
1144	28540	46237
1145	28559	46203
1146	28581	46174
1147	28604	46145
1148	28623	46112
1149	28642	46076
1150	28663	46046
1151	28684	46014
1152	28702	45978
1153	28730	45958
1154	28756	45935
1155	28776	45903
1156	28798	45873
1157	28821	45845
1158	28842	45815
1159	28866	45787
1160	28892	45765
1161	28916	45738
1162	28936	45706
1163	28958	45676
1164	28980	45647
1165	28999	45613
1166	29020	45583
1167	29043	45554
1168	29068	45529
1169	29091	45501
1170	29111	45468
1171	29134	45441
1172	29156	45412
1173	29172	45373
1174	29189	45336
1175	29205	45298
1176	29222	45262
1177	29244	45232
1178	29270	45209
1179	29294	45182
1180	29319	45158
1181	29342	45130
1182	29365	45102
1183	29388	45075
1184	29411	45047
1185	29431	45015
1186	29454	44988
1187	29478	44961
1188	29507	44943
1189	29525	44908
1190	29552	44886
1191	29574	44857
1192	29600	44834
1193	29624	44808
1194	29646	44780
1195	29669	44751
1196	29693	44726
1197	29716	44698
1198	29742	44676
1199	29769	44653
1200	29786	44617
1201	29807	44587
1202	29832	44562
1203	29856	44536
1204	29879	44509
1205	29905	44485
1206	29928	44458
1207	29949	44428
1208	29974	44403
1209	29996	44375
1210	30016	44343
1211	30041	44318
1212	30062	44288
1213	30083	44258
1214	30109	44235
1215	30130	44204
1216	30154	44178
1217	30171	44142
1218	30192	44111
1219	30212	44080
1220	30236	44054
1221	30262	44031
1222	30290	44011
1223	30316	43987
1224	30334	43953
1225	30356	43924
1226	30376	43893
1227	30397	43863
1228	30418	43833
1229	30436	43799
1230	30455	43765
1231	30488	43753
1232	30526	43746
1233	30557	43731
1234	30590	43717
1235	30615	43693
1236	30636	43663
1237	30661	43639
1238	30685	43613
1239	30708	43585
1240	30730	43557
1241	30754	43531
1242	30781	43509
1243	30805	43484
1244	30830	43459
1245	30856	43436
1246	30879	43409
1247	30903	43384
1248	30924	43353
1249	30943	43321
1250	30967	43295
1251	30991	43269
1252	31014	43241
1253	31038	43215
1254	31062	43190
1255	31081	43158
1256	31102	43128
1257	31120	43094
1258	31143	43066
1259	31164	43036
1260	31187	43009
1261	31206	42976
1262	31225	42944
1263	31244	42911
1264	31262	42878
1265	31284	42849
1266	31309	42824
1267	31329	42794
1268	31348	42761
1269	31374	42738
1270	31400	42715
1271	31420	42684
1272	31441	42654
1273	31461	42624
1274	31491	42606
1275	31516	42581
1276	31537	42551
1277	31557	42520
1278	31579	42492
1279	31601	42464
1280	31620	42431
1281	31637	42397
1282	31655	42363
1283	31680	42339
1284	31702	42311
1285	31731	42292
1286	31752	42262
1287	31771	42230
1288	31790	42197
1289	31813	42171
1290	31839	42148
1291	31864	42123
1292	31889	42099
1293	31908	42067
1294	31932	42042
1295	31954	42014
1296	31976	41985
1297	31997	41956
1298	32017	41925
1299	32039	41897
1300	32056	41863
1301	32072	41827
1302	32093	41797
1303	32120	41775
1304	32141	41747
1305	32163	41719
1306	32190	41696
1307	32219	41678
1308	32244	41654
1309	32267	41627
1310	32293	41604
1311	32320	41582
1312	32344	41557
1313	32369	41533
1314	32392	41506
1315	32421	41487
1316	32447	41464
1317	32473	41441
1318	32498	41417
1319	32522	41392
1320	32541	41360
1321	32567	41337
1322	32592	41312
1323	32614	41285
1324	32641	41264
1325	32664	41237
1326	32688	41211
1327	32712	41185
1328	32737	41161
1329	32760	41134
1330	32784	41110
1331	32802	41077
1332	32823	41047
1333	32842	41016
1334	32872	40998
1335	32903	40981
1336	32922	40949
1337	32945	40923
1338	32965	40893
1339	32982	40859
1340	33002	40828
1341	33030	40808
1342	33055	40783
1343	33079	40758
1344	33098	40726
1345	33118	40697
1346	33135	40663
1347	33154	40632
1348	33173	40599
1349	33194	40570
1350	33217	40544
1351	33235	40512
1352	33260	40488
1353	33284	40462
1354	33308	40437
1355	33325	40403
1356	33345	40372
1357	33369	40347
1358	33392	40321
1359	33413	40292
1360	33430	40259
1361	33451	40230
1362	33481	40212
1363	33502	40183
1364	33521	40152
1365	33540	40120
1366	33563	40094
1367	33587	40068
1368	33607	40039
1369	33628	40010
1370	33657	39991
1371	33680	39965
1372	33704	39939
1373	33732	39918
1374	33760	39898
1375	33783	39872
1376	33806	39845
1377	33828	39818
1378	33848	39788
1379	33870	39761
1380	33889	39729
1381	33911	39703
1382	33931	39672
1383	33949	39640
1384	33968	39609
1385	33991	39583
1386	34011	39553
1387	34033	39526
1388	34053	39495
1389	34071	39464
1390	34091	39434
1391	34110	39403
1392	34136	39380
1393	34155	39349
1394	34174	39318
1395	34195	39291
1396	34220	39267
1397	34246	39243
1398	34263	39210
1399	34289	39188
1400	34317	39167
1401	34341	39142
1402	34365	39117
1403	34385	39088
1404	34407	39059
1405	34425	39028
1406	34446	39000
1407	34475	38980
1408	34505	38962
1409	34529	38937
1410	34552	38911
1411	34578	38889
1412	34606	38867
1413	34632	38845
1414	34654	38818
1415	34675	38789
1416	34694	38758
1417	34710	38724
1418	34729	38694
1419	34752	38668
1420	34774	38640
1421	34798	38616
1422	34820	38589
1423	34846	38565
1424	34872	38542
1425	34895	38517
1426	34919	38492
1427	34945	38469
1428	34965	38440
1429	34986	38411
1430	35008	38384
1431	35029	38356
1432	35055	38333
1433	35074	38302
1434	35094	38273
1435	35114	38243
1436	35135	38216
1437	35157	38189
1438	35182	38165
1439	35201	38135
1440	35220	38104
1441	35242	38077
1442	35266	38052
1443	35291	38029
1444	35311	37999
1445	35329	37968
1446	35349	37938
1447	35369	37910
1448	35391	37882
1449	35413	37856
1450	35443	37837
1451	35466	37811
1452	35492	37788
1453	35524	37772
1454	35547	37746
1455	35573	37723
1456	35596	37697
1457	35620	37672
1458	35640	37643
1459	35663	37617
1460	35685	37591
1461	35708	37564
1462	35733	37540
1463	35760	37519
1464	35780	37490
1465	35805	37466
1466	35827	37438
1467	35851	37414
1468	35871	37385
1469	35896	37361
1470	35922	37338
1471	35949	37317
1472	35975	37294
1473	35995	37265
1474	36027	37248
1475	36070	37243
1476	36094	37218
1477	36121	37196
1478	36143	37170
1479	36168	37145
1480	36191	37119
1481	36216	37096
1482	36248	37079
1483	36270	37052
1484	36290	37024
1485	36316	37000
1486	36343	36978
1487	36375	36962
1488	36401	36938
1489	36424	36913
1490	36457	36897
1491	36489	36880
1492	36519	36861
1493	36568	36862
1494	36597	36842
1495	36626	36822
1496	36658	36805
1497	36692	36790
1498	36728	36777
1499	36757	36757
1500	36795	36746
1501	36829	36731
1502	36861	36714
1503	36894	36697
1504	36926	36681
1505	36960	36665
1506	36988	36645
1507	37022	36630
1508	37054	36612
1509	37078	36587
1510	37105	36565
1511	37144	36555
1512	37181	36542
1513	37214	36526
1514	37255	36517
1515	37292	36505
1516	37320	36483
1517	37345	36459
1518	37372	36437
1519	37397	36412
1520	37441	36407
1521	37481	36398
1522	37528	36395
1523	37571	36387
1524	37604	36371
1525	37632	36350
1526	37662	36330
1527	37687	36305
1528	37715	36284
1529	37747	36267
1530	37794	36264
1531	37820	36241
1532	37846	36217
1533	37870	36192
1534	37898	36170
1535	37929	36151
1536	37964	36136
1537	37987	36110
1538	38029	36101
1539	38076	36098
1540	38113	36085
1541	38146	36068
1542	38173	36045
1543	38197	36020
1544	38229	36002
1545	38259	35982
1546	38295	35968
1547	38328	35951
1548	38359	35932
1549	38401	35924
1550	38465	35935
1551	38510	35929
1552	38547	35916
1553	38575	35894
1554	38598	35868
1555	38625	35845
1556	38657	35827
1557	38681	35801
1558	38707	35777
1559	38745	35765
1560	38798	35766
1561	38826	35744
1562	38862	35729
1563	38890	35707
1564	38925	35691
1565	38951	35668
1566	38973	35641
1567	39000	35617
1568	39021	35589
1569	39047	35565
1570	39070	35538
1571	39095	35514
1572	39116	35485
1573	39136	35456
1574	39155	35425
1575	39174	35396
1576	39193	35365
1577	39216	35339
1578	39237	35311
1579	39258	35283
1580	39274	35250
1581	39295	35221
1582	39317	35194
1583	39342	35169
1584	39366	35144
1585	39390	35118
1586	39410	35089
1587	39436	35065
1588	39471	35049
1589	39498	35026
1590	39533	35010
1591	39560	34987
1592	39585	34963
1593	39609	34938
1594	39631	34910
1595	39654	34884
1596	39677	34857
1597	39700	34830
1598	39723	34804
1599	39752	34783
1600	39774	34755
1601	39802	34733
1602	39824	34706
1603	39847	34680
1604	39867	34651
1605	39894	34628
1606	39916	34601
1607	39939	34574
1608	39958	34544
1609	39976	34514
1610	40001	34488
1611	40025	34463
1612	40045	34434
1613	40066	34406
1614	40091	34381
1615	40110	34351
1616	40127	34320
1617	40152	34296
1618	40180	34273
1619	40207	34250
1620	40232	34226
1621	40255	34199
1622	40276	34171
1623	40299	34145
1624	40318	34115
1625	40338	34086
1626	40355	34055
1627	40374	34025
1628	40395	33998
1629	40413	33967
1630	40430	33935
1631	40457	33913
1632	40478	33885
1633	40512	33867
1634	40565	33866
1635	40593	33844
1636	40613	33815
1637	40632	33786
1638	40649	33754
1639	40673	33728
1640	40700	33705
1641	40726	33682
1642	40750	33657
1643	40769	33627
1644	40792	33600
1645	40812	33572
1646	40833	33544
1647	40851	33513
1648	40878	33490
1649	40898	33462
1650	40916	33432
1651	40939	33406
1652	40965	33381
1653	40987	33355
1654	41010	33329
1655	41036	33304
1656	41060	33279
1657	41079	33249
1658	41105	33226
1659	41129	33200
1660	41155	33177
1661	41180	33152
1662	41205	33128
1663	41229	33102
1664	41251	33075
